id,team,point,link,result in all time
1,Этыр - Ботев Враца,2.48,https://www.myscore.com.ua/match/hvsx43X7/#match-summary
2,Стронгест - Royal Pari,4.2,https://www.myscore.com.ua/match/Iye9eBcL/#match-summary
3,Мемминген - Ваккер Бургхаузен,2.44,https://www.myscore.com.ua/match/UmlSRDvd/#match-summary
4,Гибралтар Феникс - Монс Кальпе,3.33,https://www.myscore.com.ua/match/21l8Bf03/#match-summary
6,Шеньчжэнь - Шаньдун Лунэн,4.5,https://www.myscore.com.ua/match/Y9WAhO7U/#match-summary
7,Метта/ЛУ - RFS,2.0,https://www.myscore.com.ua/match/WAXdWfwd/#match-summary
8,Джохор - Фелда Юнайтед,5.25,https://www.myscore.com.ua/match/xEBtEVR7/#match-summary
9,Йонг Утрехт - Алмере,1.36,https://www.myscore.com.ua/match/lSJPxsP0/#match-summary
10,Рода - Валвейк,2.74,https://www.myscore.com.ua/match/8Aaubie9/#match-summary
11,Хельмонд - Йонг Аякс,1.74,https://www.myscore.com.ua/match/AyLLwN9f/#match-summary
12,Порту - Боавишта,4.42,https://www.myscore.com.ua/match/dd5CQy9a/#match-summary
13,Спартак Москва U21 - ЦСКА U21,8.62,https://www.myscore.com.ua/match/6JYQ6JWd/#match-summary
14,Винтертур - Кринс,2.62,https://www.myscore.com.ua/match/SvSfoKKA/#match-summary
15,Росс Каунти - Данди Юнайтед,4.56,https://www.myscore.com.ua/match/vXWGViL2/#match-summary
16,Касима - Нагоя,3.33,https://www.myscore.com.ua/match/OEaPAqoN/#match-summary
